feature,target,n,spearman_rho,abs_spearman_rho,p_value,feature_median,target_median,q_value_bh
combo_nrem_hr_median,NREM_ODI,209,-0.08923056300171057,0.08923056300171057,0.1988554868708868,61.508851,2.62,0.33722744967461815
combo_rem_sdnn_median_ms,MeanNadirDesaturations,211,0.08915571921157733,0.08915571921157733,0.19707191013690856,44.610157,91.76,0.3347868860816926
prv_tv_sdnn_pre_final_exclusion_valid_pct,NREM_AHI,209,-0.08913927228891341,0.08913927228891341,0.1993171659214745,72.5,7.71,0.3379121254808254
combo_deep_hr_median,MeanNadirDesaturations,211,-0.08912647946677842,0.08912647946677842,0.19721943526480912,61.604618,91.76,0.3349399378172297
combo_pre_sleep_wake_hr_std,DesatBurdenOverall,202,-0.08903430946257027,0.08903430946257027,0.2076454228000408,3.087232,56.0,0.3484857858330469
selected_prv_rmssd_pre_final_exclusion_valid_min,AHI_4_Percent,213,-0.0890211289546027,0.0890211289546027,0.1956148893720461,333.6,4.68,0.3330878933774519
selected_lf,ODI_3_Percent,211,-0.08892474272114848,0.08892474272114848,0.1982394579128652,465.879968,9.71,0.3364762859568772
combo_nrem_lf,ODI_3_Percent,211,-0.08892474272114848,0.08892474272114848,0.1982394579128652,465.879968,9.71,0.3364762859568772
combo_wake_sleep_hr_std,SatBelow90,213,-0.08880096141865773,0.08880096141865773,0.19672694862672468,4.967143,0.62,0.33447762701617373
prv_tv_lf_pre_final_exclusion_valid_min,MeanNadirDesaturations,211,0.08861943190249374,0.08861943190249374,0.19979044935461038,331.1,91.76,0.33841937282488754
prv_tv_hf_pre_final_exclusion_valid_min,MeanNadirDesaturations,211,0.08861943190249374,0.08861943190249374,0.19979044935461038,331.1,91.76,0.33841937282488754
prv_tv_lf_hf_pre_final_exclusion_valid_min,MeanNadirDesaturations,211,0.08861943190249374,0.08861943190249374,0.19979044935461038,331.1,91.76,0.33841937282488754
combo_all_sleep_lf,NREM_AHI,209,-0.0885519000971443,0.0885519000971443,0.2023062520357265,465.918526,7.71,0.3419855251803933
nrem_second_half_rmssd_median_ms,DesatBurdenPerHour,210,0.08843288834930402,0.08843288834930402,0.20182567849147034,29.878721499999997,8.5,0.3412720663851131
combo_nrem_sleep_hours,SatBelow90,213,-0.08840069006786898,0.08840069006786898,0.19876046860775357,5.397778,0.62,0.33722744967461815
combo_deep_lf,RDI,211,0.08838971597114498,0.08838971597114498,0.2009632029813783,292.336405,13.67,0.34018946937614875
selected_sdnn_median_ms,AreaUnder90Overall,211,-0.08838048282914872,0.08838048282914872,0.20101044435360227,36.668103,1.0,0.34018946937614875
combo_all_sleep_hf,MeanSatValue,211,0.08835778723791815,0.08835778723791815,0.2011266005351421,201.277283,94.0,0.34028730325527956
nrem_second_half_lf_ms2,AHI,209,-0.0883158929371284,0.0883158929371284,0.20351636018804622,412.216783,9.66,0.3435332598022245
nrem_second_half_lf_ms2,AHI_3_Percent,209,-0.0883158929371284,0.0883158929371284,0.20351636018804622,412.216783,9.66,0.3435332598022245
nrem_second_half_sdnn_median_ms,DesatBurdenOverall,211,-0.08826775914498702,0.08826775914498702,0.2015878437887587,35.577469,55.0,0.3409687659443274
combo_pre_sleep_wake_lf_hf,RDI,157,-0.08825779923052761,0.08825779923052761,0.2716911075132911,1.496004,13.0,0.41851625436278755
combo_pre_sleep_wake_lf_hf_fixed_mean,RDI,157,-0.08825779923052761,0.08825779923052761,0.2716911075132911,1.496004,13.0,0.41851625436278755
sleep_included_n,SatBelow90,213,-0.08817902072628374,0.08817902072628374,0.19989317001128726,19440.0,0.62,0.33849505444420075
combo_pre_sleep_wake_hr_std,MinSatValue,202,0.08815934617280194,0.08815934617280194,0.21216487684953414,3.087232,86.5,0.35302298481782685
combo_pre_sleep_wake_sdnn_mean_ms,TotalLightSleepTime,201,-0.08804759593149991,0.08804759593149991,0.21389725096786302,43.862875,266.2,0.3548219075170295
selected_prv_excluded_quality_only_pct_of_selected,AHI_4_Percent,211,0.08793007884194944,0.08793007884194944,0.20332471263211535,0.944703,4.68,0.34343994051684656
combo_pre_sleep_wake_lf_hf,NREM_ODI,156,-0.0878199125430976,0.0878199125430976,0.27564420086428115,1.4980859999999998,2.55,0.4233755542376844
combo_pre_sleep_wake_lf_hf_fixed_mean,NREM_ODI,156,-0.0878199125430976,0.0878199125430976,0.27564420086428115,1.4980859999999998,2.55,0.4233755542376844
nrem_first_half_rmssd_mean_ms,DesatBurdenPerHour,211,0.08775071541527493,0.08775071541527493,0.2042516607668098,29.905211,9.0,0.34467467754399156
sleep_midpoint_h_from_start,REM_AHI,209,0.08772560543196614,0.08772560543196614,0.20656589735270822,4.0275,15.36,0.34720885184632283
selected_rmssd_mean_ms,MeanSatValue,211,0.08769397173243752,0.08769397173243752,0.20454554605464054,30.588749,94.0,0.34497097298746776
combo_nrem_rmssd_mean_ms,MeanSatValue,211,0.08769397173243752,0.08769397173243752,0.20454554605464054,30.588749,94.0,0.34497097298746776
prv_tv_sdnn_pre_final_exclusion_valid_min,REM_ODI,209,-0.08764877295276338,0.08764877295276338,0.20696523819351836,342.3,6.08,0.34764437475362875
combo_all_sleep_hr_median,MeanSatValue,211,-0.08762480049277409,0.08762480049277409,0.20490420861812936,61.936814,94.0,0.3454759597169501
combo_rem_sdnn_mean_ms,RDI,211,0.08759577724302516,0.08759577724302516,0.20505483335973632,47.855066,13.67,0.34562999657629545
combo_rem_hr_std,MinPRSleep,211,-0.0875485367513461,0.0875485367513461,0.20530017274549126,4.547081,48.0,0.3458436185591291
combo_all_sleep_lf,AHI_4_Percent,211,-0.08745076172541498,0.08745076172541498,0.20580863160372603,465.918526,4.68,0.3465428625696481
selected_lf_fixed_median,REM_AHI,209,-0.08743373394202368,0.08743373394202368,0.20808587110294588,257.200833,15.36,0.34902410131503603
prv_tv_lf_pre_final_exclusion_valid_min,MinSatValue,211,0.08742304291536929,0.08742304291536929,0.20595294267256523,331.1,87.0,0.3465428625696481
prv_tv_hf_pre_final_exclusion_valid_min,MinSatValue,211,0.08742304291536929,0.08742304291536929,0.20595294267256523,331.1,87.0,0.3465428625696481
prv_tv_lf_hf_pre_final_exclusion_valid_min,MinSatValue,211,0.08742304291536929,0.08742304291536929,0.20595294267256523,331.1,87.0,0.3465428625696481
selected_hr_std_bpm,DesatBurdenOverall,211,-0.08733195468895838,0.08733195468895838,0.2064276847205573,4.069837,55.0,0.34714136600066037
combo_nrem_hr_std,DesatBurdenOverall,211,-0.08733195468895838,0.08733195468895838,0.2064276847205573,4.069837,55.0,0.34714136600066037
selected_prv_selected_policy_min,MeanNadirDesaturations,211,0.08730144284173168,0.08730144284173168,0.20658688544354256,324.0,91.76,0.34720885184632283
combo_all_sleep_hr_mean,MeanSatValue,211,-0.08728648102610291,0.08728648102610291,0.2066649835772853,62.648618,94.0,0.34724004155077154
combo_rem_hr_median,REM_ODI,209,-0.08727754508204957,0.08727754508204957,0.2089025519542199,63.543979,6.08,0.34989077627714255
combo_rem_lf,RDI,210,0.08727097677552258,0.08727097677552258,0.20783802744012375,443.175705,13.605,0.3487086812516691
selected_lf_hf_fixed_n_windows_valid,MeanPRSleep,210,0.08715914708222759,0.08715914708222759,0.20842342543150583,117.0,62.0,0.3491885714210118
selected_lf_hf_fixed_valid_min,MeanPRSleep,210,0.08715914708222759,0.08715914708222759,0.20842342543150583,234.0,62.0,0.3491885714210118
combo_wake_sleep_sdnn_mean_ms,TotalLightSleepTime,211,-0.08713197733703976,0.08713197733703976,0.20747271130070669,45.76781,266.2,0.34829615783123813
combo_all_sleep_rmssd_mean_ms,ODI,211,0.08695636900151843,0.08695636900151843,0.20839352968881406,30.18889,4.19,0.3491885714210118
combo_all_sleep_rmssd_mean_ms,ODI_4_Percent,211,0.08695636900151843,0.08695636900151843,0.20839352968881406,30.18889,4.19,0.3491885714210118
prv_tv_lf_pre_final_exclusion_valid_min,MeanPRSleep,210,0.086798911719779,0.086798911719779,0.21031722464027494,331.6,62.0,0.3514527375650669
prv_tv_hf_pre_final_exclusion_valid_min,MeanPRSleep,210,0.086798911719779,0.086798911719779,0.21031722464027494,331.6,62.0,0.3514527375650669
prv_tv_lf_hf_pre_final_exclusion_valid_min,MeanPRSleep,210,0.086798911719779,0.086798911719779,0.21031722464027494,331.6,62.0,0.3514527375650669
sleep_end_h_from_start,RDI,211,0.08679733853050235,0.08679733853050235,0.20922995506954786,7.853611,13.67,0.3503385294187778
selected_prv_rmssd_pre_final_exclusion_valid_pct,RDI,213,-0.08677880062383962,0.08677880062383962,0.20715639929890078,71.1,13.67,0.3478652809418915
selected_rmssd_median_ms,MinSatValue,211,-0.08676739827833276,0.08676739827833276,0.209387696365729,29.159744,87.0,0.3504014476915155
combo_nrem_rmssd_median_ms,MinSatValue,211,-0.08676739827833276,0.08676739827833276,0.209387696365729,29.159744,87.0,0.3504014476915155
selected_prv_excluded_desat_only_min,MeanPRSleep,210,-0.08673410301313643,0.08673410301313643,0.2106592394963896,1.875,62.0,0.35172192520553797
combo_pre_sleep_wake_hr_median,TotalWakeTime,202,0.08671522186953373,0.08671522186953373,0.21977773432954975,65.669257,55.0,0.36156382132861326
nrem_first_half_rmssd_mean_ms,ODI,211,0.08670981926074088,0.08670981926074088,0.20969129380686083,29.905211,4.19,0.35070823787829436
nrem_first_half_rmssd_mean_ms,ODI_4_Percent,211,0.08670981926074088,0.08670981926074088,0.20969129380686083,29.905211,4.19,0.35070823787829436
sleep_light_n,REM_ODI,209,-0.08657117751595501,0.08657117751595501,0.21262480194320582,16094.0,6.08,0.3532842863056343
combo_pre_sleep_wake_hr_std,DesatBurdenPerHour,202,-0.08654166930931675,0.08654166930931675,0.22070556750235248,3.087232,9.0,0.3625813220704839
selected_lf_hf_fixed_n_windows_total,RDI,211,0.08653307835062378,0.08653307835062378,0.21062517337735145,238.0,13.67,0.35172192520553797
selected_lf_hf_fixed_total_min,RDI,211,0.08653307835062378,0.08653307835062378,0.21062517337735145,476.0,13.67,0.35172192520553797
combo_pre_sleep_wake_hr_mean,TotalWakeTime,202,0.08647634381155293,0.08647634381155293,0.22105552667391393,66.01266100000001,55.0,0.3629492769037911
selected_prv_clean_kept_pct_of_selected,TotalSleepTime,211,-0.08645795442246688,0.08645795442246688,0.21102302338082915,88.104131,410.2,0.35205945210034456
selected_prv_mask_excluded_total_pct_of_selected,TotalSleepTime,211,0.08645795442246688,0.08645795442246688,0.21102302338082915,11.895869,410.2,0.35205945210034456
combo_rem_hf,NREM_AHI,208,0.08645276619204308,0.08645276619204308,0.21436507778451297,190.4911245,7.65,0.35536587084686744
nrem_second_half_hf_fixed_median_ms2,MaxPRSleep,209,-0.0863604151643218,0.0863604151643218,0.21374458303298088,144.848658,92.0,0.35474058288228355
selected_hr_max_bpm,ODI,211,0.08635468543723746,0.08635468543723746,0.21157080750119836,102.223667,4.19,0.3523145478206322
selected_hr_max_bpm,ODI_4_Percent,211,0.08635468543723746,0.08635468543723746,0.21157080750119836,102.223667,4.19,0.3523145478206322
nrem_second_half_sdnn_median_ms,ODI,211,-0.08634574321866004,0.08634574321866004,0.21161828892587015,35.577469,4.19,0.3523145478206322
nrem_second_half_sdnn_median_ms,ODI_4_Percent,211,-0.08634574321866004,0.08634574321866004,0.21161828892587015,35.577469,4.19,0.3523145478206322
combo_all_sleep_rmssd_mean_ms,DesatBurdenPerHour,211,0.08633292530080325,0.08633292530080325,0.21168636288870277,30.18889,9.0,0.35232730261612855
combo_all_sleep_lf_hf,TotalLightSleepTime,211,0.0862071002840468,0.0862071002840468,0.21235543427706027,2.39067,266.2,0.3531385493880284
combo_all_sleep_lf_hf_fixed_mean,TotalLightSleepTime,211,0.0862071002840468,0.0862071002840468,0.21235543427706027,2.39067,266.2,0.3531385493880284
nrem_first_half_hf_fixed_median_ms2,AHI,211,0.08615716949670718,0.08615716949670718,0.21262135987764402,139.517098,9.7,0.3532842863056343
nrem_first_half_hf_fixed_median_ms2,AHI_3_Percent,211,0.08615716949670718,0.08615716949670718,0.21262135987764402,139.517098,9.7,0.3532842863056343
selected_hr_max_bpm,REM_AHI,209,0.0860857380589648,0.0860857380589648,0.21521027424279873,102.100714,15.36,0.3564630273740421
combo_nrem_sleep_hours,MeanNadirDesaturations,213,0.08604412545108515,0.08604412545108515,0.21104249734958924,5.397778,91.76,0.35205945210034456
sleep_included_n,MeanNadirDesaturations,213,0.08603003132882453,0.08603003132882453,0.21111755713137734,19440.0,91.76,0.3520668805899209
combo_all_sleep_hf,AreaUnder90PerHour,211,0.08601542313085254,0.08601542313085254,0.21337758545797636,201.277283,0.0,0.3542545623395259
selected_rmssd_median_ms,DesatBurdenOverall,211,0.08601291307862127,0.08601291307862127,0.21339099408414858,29.159744,55.0,0.3542545623395259
combo_nrem_rmssd_median_ms,DesatBurdenOverall,211,0.08601291307862127,0.08601291307862127,0.21339099408414858,29.159744,55.0,0.3542545623395259
nrem_second_half_hf_fixed_median_ms2,NREM_AHI,207,0.08600707390280359,0.08600707390280359,0.2178677811885958,144.848658,7.59,0.35943561524523077
evt_obstructive_3_pct,MinPRSleep,213,-0.08598829681187858,0.08598829681187858,0.21133993125025197,0.2,48.0,0.3522533521153099
combo_deep_hr_std,TotalREMTime,211,-0.08591485964089594,0.08591485964089594,0.21391526523146018,2.967021,84.5,0.3548219075170295
sleep_wake_pct,TotalDeepSleepTime,211,-0.08587961810409503,0.08587961810409503,0.21410391950230276,11.7,57.52,0.35503385229952505
nrem_second_half_hf_ms2,NREM_AHI,207,0.08577098401140766,0.08577098401140766,0.21913829116039324,209.457808,7.59,0.36061357619848006
combo_all_sleep_hr_std,ODI_3_Percent,211,-0.08572536305205715,0.08572536305205715,0.21493107645141532,4.294785,9.71,0.3561017153024586
combo_rem_lf_hf_fixed_median,TotalWakeTime,210,-0.0856729666628731,0.0856729666628731,0.21631607791143706,1.8088745,55.0,0.35768510529614433
selected_hr_mean_bpm,TotalSleepTime,211,0.08557331888113179,0.08557331888113179,0.21574861325115585,62.284091,410.2,0.3570680720448479
combo_nrem_hr_mean,TotalSleepTime,211,0.08557331888113179,0.08557331888113179,0.21574861325115585,62.284091,410.2,0.3570680720448479
combo_rem_hr_median,AHI_4_Percent,211,-0.08555495798656523,0.08555495798656523,0.21584748947777863,63.543979,4.68,0.3570680720448479
combo_pre_sleep_wake_rmssd_mean_ms,REM_AHI,192,0.08555351863467386,0.08555351863467386,0.23804483451587452,30.8588565,14.975,0.3835020648885581
combo_all_sleep_sdnn_median_ms,ODI,211,-0.08554860830547249,0.08554860830547249,0.21588169102025612,38.084256,4.19,0.3570680720448479
combo_all_sleep_sdnn_median_ms,ODI_4_Percent,211,-0.08554860830547249,0.08554860830547249,0.21588169102025612,38.084256,4.19,0.3570680720448479
combo_nrem_sleep_hours,REM_ODI,209,-0.08548423989370046,0.08548423989370046,0.2184449763029293,5.397778,6.08,0.3602859450788133
combo_all_sleep_sdnn_median_ms,DesatBurdenOverall,211,-0.08542521318640174,0.08542521318640174,0.21654710850722753,38.084256,55.0,0.3579656283486823
selected_hr_mean_bpm,NREM_ODI,209,-0.08539401174448918,0.08539401174448918,0.21893317545216978,62.284091,2.62,0.360479469011026
combo_nrem_hr_mean,NREM_ODI,209,-0.08539401174448918,0.08539401174448918,0.21893317545216978,62.284091,2.62,0.360479469011026
combo_wake_sleep_hr_median,MeanSatValue,213,-0.08537158224156013,0.08537158224156013,0.21464559102481529,62.501789,94.0,0.3557297774528908
selected_hf_fixed_median,MinSatValue,211,-0.08529827915696692,0.08529827915696692,0.21723313765922514,138.453662,87.0,0.3589402347100509
selected_hf,AreaUnder90PerHour,211,0.08525405608990934,0.08525405608990934,0.21747251031856102,206.442026,0.0,0.35908824467096484
combo_nrem_hf,AreaUnder90PerHour,211,0.08525405608990934,0.08525405608990934,0.21747251031856102,206.442026,0.0,0.35908824467096484
nrem_second_half_sdnn_median_ms,NREM_ODI,209,-0.08520734954708581,0.08520734954708581,0.21994562029244766,35.577469,2.62,0.36173797449113215
combo_rem_hr_median,ODI,211,-0.08518288811650686,0.08518288811650686,0.21785812688622805,63.543979,4.19,0.35943561524523077
combo_rem_hr_median,ODI_4_Percent,211,-0.08518288811650686,0.08518288811650686,0.21785812688622805,63.543979,4.19,0.35943561524523077
selected_rmssd_mean_ms,ODI,211,0.08499610694336734,0.08499610694336734,0.21887250246514917,30.588749,4.19,0.360479469011026
selected_rmssd_mean_ms,ODI_4_Percent,211,0.08499610694336734,0.08499610694336734,0.21887250246514917,30.588749,4.19,0.360479469011026
combo_nrem_rmssd_mean_ms,ODI,211,0.08499610694336734,0.08499610694336734,0.21887250246514917,30.588749,4.19,0.360479469011026
combo_nrem_rmssd_mean_ms,ODI_4_Percent,211,0.08499610694336734,0.08499610694336734,0.21887250246514917,30.588749,4.19,0.360479469011026
selected_prv_selected_policy_min,REM_ODI,209,-0.08491809853594713,0.08491809853594713,0.22152108168390613,324.0,6.08,0.36340673653461053
sleep_included_n,REM_ODI,209,-0.08491809853594713,0.08491809853594713,0.22152108168390613,19440.0,6.08,0.36340673653461053
combo_all_sleep_lf,ODI_3_Percent,211,-0.0847430021155304,0.0847430021155304,0.22025243756208374,465.918526,9.71,0.3621404611959606
selected_prv_selected_policy_min,TotalDeepSleepTime,211,0.08465985990534254,0.08465985990534254,0.22070708047843238,324.0,57.52,0.3625813220704839
sleep_included_n,TotalDeepSleepTime,211,0.08465985990534254,0.08465985990534254,0.22070708047843238,19440.0,57.52,0.3625813220704839
combo_nrem_sdnn_mean_ms,TotalSleepTime,211,-0.08462992054571525,0.08462992054571525,0.22087096006427126,39.565783,410.2,0.36274836358626583
combo_wake_sleep_hf,SatBelow90,213,0.08456317420650486,0.08456317420650486,0.21903457546286725,218.314088,0.62,0.3605446356475986
combo_nrem_sleep_hours,TotalDeepSleepTime,211,0.0845280855611803,0.0845280855611803,0.22142902425477673,5.397778,57.52,0.36340673653461053
nrem_second_half_sdnn_median_ms,REM_ODI,209,-0.0842705653355461,0.0842705653355461,0.22507705570671122,35.577469,6.08,0.36820459716172227
combo_pre_sleep_wake_rmssd_median_ms,NREM_AHI,156,0.08425082107656096,0.08425082107656096,0.2957042753499528,29.964699500000002,6.859999999999999,0.444929652693737
sleep_midpoint_h_from_start,RDI,211,0.0842048248260087,0.0842048248260087,0.22320716432094598,4.0275,13.67,0.365658478179707
combo_deep_sdnn_mean_ms,TotalSleepTime,211,-0.0841457662205658,0.0841457662205658,0.22353311701729783,33.369062,410.2,0.36608962045629906
nrem_first_half_hf_ms2,MinSatValue,211,-0.08412262161690988,0.08412262161690988,0.22366094746267443,211.716174,87.0,0.3660977760597955
combo_rem_rmssd_mean_ms,TotalSleepTime,211,-0.0841221333577287,0.0841221333577287,0.2236636447361199,28.38709,410.2,0.3660977760597955
combo_wake_sleep_hr_mean,MeanSatValue,213,-0.08396983763867015,0.08396983763867015,0.22229636377615855,63.342141,94.0,0.3645760386790092
sleep_deep_pct,AHI_4_Percent,213,-0.08395360092964846,0.08395360092964846,0.22238610574582862,12.3,4.68,0.36462068279720905
evt_unclassified_3_n,TotalSleepTime,213,0.08394215615532305,0.08394215615532305,0.22244937767013448,0.0,409.67,0.3646219141574548
combo_nrem_sleep_hours,DesatBurdenPerHour,213,-0.08381417834750184,0.08381417834750184,0.2231577689914935,5.397778,9.0,0.365658478179707
combo_deep_rmssd_mean_ms,ODI,211,0.08381381790145218,0.08381381790145218,0.2253714758143742,31.238855,4.19,0.36847951975033094
combo_deep_rmssd_mean_ms,ODI_4_Percent,211,0.08381381790145218,0.08381381790145218,0.2253714758143742,31.238855,4.19,0.36847951975033094
combo_rem_lf,NREM_AHI,208,-0.08374303272139319,0.08374303272139319,0.22913329123877468,443.175705,7.65,0.37295711819830696
nrem_second_half_sdnn_mean_ms,TotalSleepTime,211,-0.08373953647017655,0.08373953647017655,0.22578431635677884,40.069881,410.2,0.3690348028727352
selected_rmssd_mean_ms,DesatBurdenPerHour,211,0.08370719848230515,0.08370719848230515,0.22596421142979037,30.588749,9.0,0.3690348028727352
combo_nrem_rmssd_mean_ms,DesatBurdenPerHour,211,0.08370719848230515,0.08370719848230515,0.22596421142979037,30.588749,9.0,0.3690348028727352
nrem_first_half_rmssd_median_ms,DesatBurdenOverall,211,0.08361620416287059,0.08361620416287059,0.22647095448962046,28.929661,55.0,0.36967867995750314
combo_pre_sleep_wake_lf_hf_fixed_n_windows_total,REM_AHI,209,0.08361584975785906,0.08361584975785906,0.2287134350265383,235.0,15.36,0.3725856852164166
combo_pre_sleep_wake_lf_hf_fixed_total_min,REM_AHI,209,0.08361584975785906,0.08361584975785906,0.2287134350265383,470.0,15.36,0.3725856852164166
combo_wake_sleep_rmssd_median_ms,TotalSleepTime,213,-0.0835044953308327,0.0835044953308327,0.22487857424972074,29.588311,409.67,0.367983121499543
combo_wake_sleep_lf,NREM_ODI,209,-0.08347546613103697,0.08347546613103697,0.22949852109861532,506.343912,2.62,0.37324900442048936
prv_tv_sdnn_pre_final_exclusion_valid_min,MinPRSleep,211,0.08344458430575602,0.08344458430575602,0.22742888684571538,342.2,48.0,0.3709075134463681
sleep_onset_h_from_start,REM_AHI,209,0.08341826982286596,0.08341826982286596,0.22981893276213036,0.275,15.36,0.37355184388760987
combo_pre_sleep_wake_sleep_hours,REM_AHI,209,0.08341826982286596,0.08341826982286596,0.22981893276213036,0.274722,15.36,0.37355184388760987
sleep_included_n,DesatBurdenPerHour,213,-0.08331121373541928,0.08331121373541928,0.22595733442811075,19440.0,9.0,0.3690348028727352
sleep_deep_n,ODI,213,-0.08320554883520387,0.08320554883520387,0.22654862862964958,3390.0,4.19,0.36967867995750314
sleep_deep_n,ODI_4_Percent,213,-0.08320554883520387,0.08320554883520387,0.22654862862964958,3390.0,4.19,0.36967867995750314
combo_deep_rmssd_mean_ms,DesatBurdenPerHour,211,0.08318640373809037,0.08318640373809037,0.22887537168488614,31.238855,9.0,0.3726907318493214
nrem_first_half_hf_fixed_median_ms2,AreaUnder90PerHour,211,0.08318099799671552,0.08318099799671552,0.22890572727782393,139.517098,0.0,0.3726907318493214
selected_hf,TotalWakeTime,211,0.08307445069662665,0.08307445069662665,0.22950461760148747,206.442026,55.0,0.37324900442048936
combo_nrem_hf,TotalWakeTime,211,0.08307445069662665,0.08307445069662665,0.22950461760148747,206.442026,55.0,0.37324900442048936
nrem_second_half_rmssd_median_ms,DesatBurdenOverall,210,0.08295107368111174,0.08295107368111174,0.23132043866243437,29.878721499999997,55.0,0.37536471849730585
combo_wake_sleep_hr_std,ODI,213,-0.08293535840036154,0.08293535840036154,0.22806557917490022,4.967143,4.19,0.37173797030408556
combo_wake_sleep_hr_std,ODI_4_Percent,213,-0.08293535840036154,0.08293535840036154,0.22806557917490022,4.967143,4.19,0.37173797030408556
sleep_rem_n,NREM_AHI,209,0.08288261823168515,0.08288261823168515,0.2328349709010883,5040.0,7.71,0.3772974577091267
nrem_first_half_hf_fixed_median_ms2,TotalREMTime,211,0.08280227317830799,0.08280227317830799,0.2310395191376628,139.517098,84.5,0.37523560952566953
selected_hf,MaxPRSleep,211,-0.08278688603411154,0.08278688603411154,0.231126508211273,206.442026,92.0,0.37523560952566953
combo_nrem_hf,MaxPRSleep,211,-0.08278688603411154,0.08278688603411154,0.231126508211273,206.442026,92.0,0.37523560952566953
combo_pre_sleep_wake_lf_hf_fixed_median,TotalDeepSleepTime,157,0.0827556105480781,0.0827556105480781,0.3028188503695124,1.181713,57.02,0.45335997204361494
combo_rem_sleep_hours,NREM_AHI,209,0.08271604492031447,0.08271604492031447,0.23377853454060177,1.398889,7.71,0.37861605482943334
prv_tv_sdnn_pre_final_exclusion_valid_min,TotalREMTime,211,-0.08263020885739507,0.08263020885739507,0.23201357615897938,342.2,84.5,0.37638474997473376
nrem_second_half_hf_fixed_median_ms2,MeanSatValue,209,0.08262457499223665,0.08262457499223665,0.23429781382535161,144.848658,94.0,0.3791821626543716
nrem_second_half_sdnn_mean_ms,AreaUnder90Overall,211,-0.0825784979085157,0.0825784979085157,0.23230687691809604,40.069881,1.0,0.3767557581163337
sleep_wake_pct,TotalLightSleepTime,211,-0.08239526944126994,0.08239526944126994,0.23334823806764132,11.7,266.2,0.3780241456695789
combo_deep_sleep_hours,ODI,213,-0.08238520295704019,0.08238520295704019,0.23117653378356148,0.940833,4.19,0.37523560952566953
combo_deep_sleep_hours,ODI_4_Percent,213,-0.08238520295704019,0.08238520295704019,0.23117653378356148,0.940833,4.19,0.37523560952566953
combo_pre_sleep_wake_hr_mean,REM_AHI,200,0.0823408702774328,0.0823408702774328,0.24639658175830884,66.01266100000001,15.364999999999998,0.39315591376592535
combo_pre_sleep_wake_lf_hf_fixed_valid_pct,MeanPRSleep,202,-0.08227067664160756,0.08227067664160756,0.24442239717470313,2.0,62.0,0.39096857386803857
nrem_second_half_rmssd_mean_ms,NREM_ODI,209,0.08221549629856426,0.08221549629856426,0.2366300989486895,30.671039,2.62,0.38193945689558984
selected_rmssd_mean_ms,TotalSleepTime,211,-0.0822014842076965,0.0822014842076965,0.23445316847250755,30.588749,410.2,0.3791821626543716
combo_nrem_rmssd_mean_ms,TotalSleepTime,211,-0.0822014842076965,0.0822014842076965,0.23445316847250755,30.588749,410.2,0.3791821626543716
selected_hf,MeanSatValue,211,0.08217247266160324,0.08217247266160324,0.23461890349777145,206.442026,94.0,0.37923986840327134
combo_nrem_hf,MeanSatValue,211,0.08217247266160324,0.08217247266160324,0.23461890349777145,206.442026,94.0,0.37923986840327134
prv_tv_sdnn_pre_final_exclusion_valid_min,DesatBurdenPerHour,211,-0.08203132335379675,0.08203132335379675,0.23542642624972338,342.2,9.0,0.3803343262848716
selected_hr_median_bpm,TotalSleepTime,211,0.08195216638579071,0.08195216638579071,0.23588014124493684,61.508851,410.2,0.38085630779082824
combo_nrem_hr_median,TotalSleepTime,211,0.08195216638579071,0.08195216638579071,0.23588014124493684,61.508851,410.2,0.38085630779082824
combo_pre_sleep_wake_hr_std,MaxPRSleep,202,0.08193566051102398,0.08193566051102398,0.24635511942411473,3.087232,92.0,0.39315591376592535
combo_rem_lf_hf_fixed_n_windows_valid,MaxPRSleep,213,-0.08182744360797604,0.08182744360797604,0.23436092018124013,20.0,92.0,0.3791821626543716
combo_rem_lf_hf_fixed_valid_min,MaxPRSleep,213,-0.08182744360797604,0.08182744360797604,0.23436092018124013,40.0,92.0,0.3791821626543716
sleep_light_pct,REM_AHI,209,-0.08172759989461573,0.08172759989461573,0.23943299382242786,56.9,15.36,0.3848767877114255
combo_rem_hf,TotalLightSleepTime,210,-0.08169315857895491,0.08169315857895491,0.23849711919242214,190.4911245,266.16499999999996,0.38391255841297434
combo_rem_sdnn_median_ms,TotalSleepTime,211,-0.08166559307471444,0.08166559307471444,0.23752786846217597,44.610157,410.2,0.38319848654810795
selected_prv_excluded_quality_only_pct_of_selected,TotalSleepTime,211,-0.08155043753184384,0.08155043753184384,0.23819225326347043,0.944703,410.2,0.3836335876919524
nrem_first_half_rmssd_median_ms,MeanSatValue,211,0.08150077023922583,0.08150077023922583,0.23847920817670581,28.929661,94.0,0.38391255841297434
evt_central_3_pct,TotalSleepTime,213,-0.08142425361556396,0.08142425361556396,0.23668196111465392,0.0,409.67,0.38193945689558984
combo_all_sleep_hr_std,AHI,211,-0.08141718065525189,0.08141718065525189,0.2389626973306985,4.294785,9.7,0.38444977954003684
combo_all_sleep_hr_std,AHI_3_Percent,211,-0.08141718065525189,0.08141718065525189,0.2389626973306985,4.294785,9.7,0.38444977954003684
selected_prv_excluded_overlap_pct_of_selected,TotalSleepTime,211,0.08136088882793371,0.08136088882793371,0.2392886805856858,2.165109,410.2,0.38477005054816943
combo_all_sleep_sdnn_median_ms,AreaUnder90PerHour,211,-0.08136001907780899,0.08136001907780899,0.23929371970819796,38.084256,0.0,0.38477005054816943
